order_id,user_id,name,product_id,created_at,product_category,product_name,product_brand,sale_price,product_department,product_sku,stock_quantity
67730,54327,Barbara Thomas,9595,2023-11-07 06:46:16 UTC,Sleep & Lounge,Soft Touch Linen Turkish Terry Kimono Style Bathrobe 100% Pure Turkish Cotton for Woman and Men White One Size Made in Turkey.,Soft Touch Linen,39.9900016784668,Women,2990CB071C6413D6CDE1512F6474506A,17
66112,53002,John Gilmore,28140,2023-11-07 06:28:55 UTC,Swim,Billabong Mens Rising Sun 22in Boardshort,Billabong,47.979999542236328,Men,6E6D5361DA6FB4A2D24B4EF90F224F46,15
11896,9677,Kathy Barker,12837,2023-11-07 06:20:18 UTC,Swim,L*Space Women's Dolly Bandeau,L*Space,117.45999908447266,Women,30B1B5B6990012B272D5251F6A31489C,19
8316,6726,Emily Wu,8793,2023-11-07 06:10:16 UTC,Outerwear & Coats,MICHAEL Michael Kors Women's Double Breasted Buckled Belt Trench Coat,MICHAEL Michael Kors,188.30000305175781,Women,4FC7E9C4DF30AAFD8B7E1AB324F27712,16
14837,12055,Maurice Baker,18249,2023-11-07 06:03:29 UTC,Active,Under Armour Men's Base 2.0 Leggings,Under Armour,59,Men,E743A091199384909E62FDB62D701810,26
100049,80127,Mindy Smith,11787,2023-11-07 06:01:37 UTC,Intimates,Cosabella Women's Kira Camisole,Cosabella,44.380001068115234,Women,A03FEC24DF877CC65C037673397AD5C0,14
79651,63771,Laura Leonard,14410,2023-11-07 05:56:37 UTC,Maternity,A Pea in the Pod: Spaghetti Strap Clip Down Double Opening Nursing Bra Long Tank,A Pea in the Pod,42.5,Women,A1D41C14C1D0AA9B9CC1E228D962FE42,11
79651,63771,Laura Leonard,12223,2023-11-07 05:49:24 UTC,Intimates,Frederick's of Hollywood Ruched Lace Teddy Womens,Frederick's of Hollywood,29,Women,004881EBE3826CF16CFD124968F2A5BB,16
23105,18705,Mark Pierce,27961,2023-11-07 05:48:25 UTC,Swim,RVCA Men's Bars Stretch Trunk,RVCA,58.950000762939446,Men,42B1394BF884C117A3ACD38D2D91D13A,19
13579,11022,Erin Nelson,14532,2023-11-07 05:44:12 UTC,Maternity,Bella Materna Women's Anytime Nursing Gown   #3151,Bella Materna,93.8199996948242,Women,6C0CBA7FD1D9C8124E5AB636376AD492,26
29843,24060,Tiffany Adams,1487,2023-11-07 05:29:46 UTC,Sweaters,Misses 89th & Madison Solid Open Front Cardigan,89th &#x0026; Madison,40,Women,6D3A1E06D6A06349436BC054313B648C,9
24428,19742,Jacqueline Bush,2026,2023-11-07 05:17:24 UTC,Fashion Hoodies & Sweatshirts,Allegra K Ladies Long Sleeves Loose Casual Skull Pattern Hooded Hoodie White S,Allegra K,24.670000076293945,Women,C92A10324374FAC681719D63979D00FE,24
21490,17354,Jennifer Stewart,6168,2023-11-07 05:01:47 UTC,Leggings,Bella Biance Legging,Bella,27,Women,F5A14D4963ACF488E3A24780A84AC96C,15
17605,14261,Kelly Davenport,15887,2023-11-07 04:43:03 UTC,Plus,ASSETS by Sara Blakely Perfect Pantyhose 126B,Assets,9,Women,178946DC0CFB8CBCB7B4E672930AFFD5,23
92978,74420,Paul Jackson,25640,2023-11-07 04:17:23 UTC,Underwear,Hanes Men's 6 Pack Mid-rise Brief,Hanes,25,Men,D52545723CDB94F70ADC8E8801419D55,21
78892,63157,Anna Schroeder,12163,2023-11-07 03:39:32 UTC,Intimates,ICOLLECTION LINGERIE 8066 Underwired sheer mesh open-crotch halter teddy with scallop-edged lace detail.,iCollection Lingerie,31.790000915527344,Women,1B5E669DD84003F7A70DA7724E5CBA93,19
62996,50551,Nicholas Wilson,18137,2023-11-07 03:39:05 UTC,Active,Thorlo Unisex Thick Cushion Running Crew Sock,Thorlo,44.9900016784668,Men,69E6B62C2088742ADD07E1EA717D68E8,25
450,377,Robert Woodard,25168,2023-11-07 03:26:57 UTC,Socks,Wigwam Men's Big Easy Sock,Wigwam,12.079999923706056,Men,2EED49993F93259B52FE9AD0F9D0C190,14
8316,6726,Emily Wu,11169,2023-11-07 02:57:59 UTC,Intimates,ASSETS by Sara Blakely Super Unbelievable Underwear 870B,Assets,18,Women,AAAAC19F0C76AEA47CE9F28EC5A15527,24
8316,6726,Emily Wu,8950,2023-11-07 02:46:43 UTC,Socks & Hosiery,Gold Toe Women's Floral Diamonds And Leaf Pattern 3 Pack Socks,Gold Toe,16,Women,C494D9524143B2EBE567475E985C19F7,23
23105,18705,Mark Pierce,27949,2023-11-07 02:34:27 UTC,Swim,Frank Dandy Saint Paul Swim Suit Trunks 10191,Frank Dandy,69,Men,F5D5A9D3F41D573A4DD241B0476C7910,16
71150,57080,Barbara Wu,9383,2023-11-07 02:31:44 UTC,Socks & Hosiery,Hue Ribbed Chenille Sock (13011),HUE,10,Women,8E7991AF8AFA942DC572950E01177DA5,9
5490,4418,Krystal Hawkins,7115,2023-11-07 02:22:56 UTC,Skirts,American Apparel Thick-Knit Jersey Skirt,American Apparel,19,Women,5301C4D888F5204274439E6DCF5FDB54,25
39254,31643,Reginald Salazar,27936,2023-11-07 02:12:56 UTC,Swim,Quiksilver Men's Blast Off Boardshort,Quiksilver,62,Men,A73D731082FABE880672F123D4B3DCFE,20
72588,58199,Audrey Harrell,12518,2023-11-07 01:53:25 UTC,Intimates,Nippies Skin - Reusable Natural Looking Ultra Thin Matte Silicone Nipple Cover Pasties - ADHESIVE - BEIGE,Bristols 6,25,Women,0878E4A063AF2C3C2191CF4FC560C094,19
72588,58199,Audrey Harrell,8378,2023-11-07 01:20:40 UTC,Outerwear & Coats,BGSD Women's Empire Seamed Wool Blend Pea Coat in Black or Camel,BGSD,129.99000549316406,Women,C5F7756D9F92A8954884EC415F79D120,13
35513,28627,Angela Smith,3412,2023-11-07 01:16:28 UTC,Dresses,Wrapper One-Shoulder Gathered Dress,Wrapper,25,Women,90F1F4972D133619A60C30F3559EC0C5,15
4865,3923,Cynthia Park,5934,2023-11-07 01:03:15 UTC,Leggings,Fushia Color Seamless Capri Leggings Three Quarter Length,FineBrandShop,5.9000000953674316,Women,7B852316CF9D2D41BEC07321928AFE96,20
54947,44172,Michael Peterson,26679,2023-11-07 00:05:20 UTC,Sleep & Lounge,Nautica Men's Captains Herringbone Woven Camp Shirt,Nautica,25,Men,669D11D1EB158CD3DE1BAA5371B18296,14
37826,30509,Jennifer Walters,1486,2023-11-07 00:01:27 UTC,Sweaters,Whisper-soft Turtleneck,Orvis,59,Women,86DF7DCFD896FCAF2674F757A2463EBA,8
49756,40015,Connie Hayes,4281,2023-11-06 23:38:05 UTC,Jeans,Levi's 525 Misses Perfect Waist Mid Rise Straight Leg Jean with Tummy Slimming Panel,Levi's,54,Women,A732804C8566FC8F498947EA59A841F8,16
54947,44172,Michael Peterson,25482,2023-11-06 23:31:01 UTC,Underwear,Hanes Men's  4 Pack Crew Neck T Shirt,Hanes,25,Men,76DBFB70BC7F07932585401638F1BB0E,26
89000,71221,Raven Smith,11767,2023-11-06 22:49:19 UTC,Intimates,Underglam Sheer Pink Black Heart Babydoll,Underglam,26.989999771118164,Women,C59BB6BAB3096620EFE78BDEB031F027,27
93555,74895,Daniel Gray,16744,2023-11-06 22:41:59 UTC,Tops & Tees,Mac's Noel T-Shirt,RIOT,25,Men,21B9A07CB47F707A02489FD5E3B882BD,32
99217,79478,Linda Robinson,7213,2023-11-06 22:08:20 UTC,Skirts,Hey Viv! 50's Style Black and White Check Circle Skirt with Net Crinoline,Hey Viv !,38.9900016784668,Women,6213A8959A9A96589CA484DFD1E25053,22
9714,7867,Steven Brewer,26254,2023-11-06 21:53:59 UTC,Underwear,HUGO BOSS Men's Mini Bm Bikini-Brief,HUGO BOSS,18.75,Men,AF7EA05940553F46A0AEC14FDAF0D2E7,28
43026,34679,Kevin Barrett,17383,2023-11-06 21:27:00 UTC,Fashion Hoodies & Sweatshirts,Calvin Klein Sportswear Men's Slim Shawl Collar Layering Knit,Calvin Klein,58.9900016784668,Men,6DCE2D065C96E556331C1407A7491C7D,22
62674,50302,Denise Wilson,15950,2023-11-06 21:07:47 UTC,Plus,Dickies Women's Softshell Hooded Jacket,Dickies,67.989997863769531,Women,1AA7690E43A5471B7344591DF7AFB611,12
45604,36780,Marcus Jensen,19241,2023-11-06 18:18:33 UTC,Sweaters,Merino Wool V-neck Sweater,Orvis,89,Men,62206C3269B796A451DE0576902000F9,22
11644,9450,Edwin Bonilla,27144,2023-11-06 17:02:41 UTC,Sleep & Lounge,Majestic International Men's Winters Nest Kimono Robe,Majestic International,70,Men,DFA61F0564C8BFB628A354DA42279660,23
56465,45384,Eric Ayala,27684,2023-11-06 17:00:31 UTC,Swim,Original Penguin Men's Box Swm Short,Original Penguin,65,Men,6920D7076C2DE8485AA00461C60F4150,32
19344,15639,Michael Obrien,24602,2023-11-06 16:55:37 UTC,Socks,Gold Toe Men's Freshcare Dress Rib 3 Pack,Gold Toe,12.75,Men,9F68494B83211FF09F2918A8F14510E6,12
92873,74326,Ashley Garcia,1861,2023-11-06 16:33:24 UTC,Fashion Hoodies & Sweatshirts,Metal Mulisha Womens Vigor Hoodie,Metal Mulisha,44,Women,F9D1152547C0BDE01830B7E8BD60024C,17
23355,18871,Jesus Archer,16592,2023-11-06 16:01:32 UTC,Tops & Tees,Hawaiian Exclusive Woody Shirt,WinnieFashion,21.649999618530277,Men,F585A5B60D11EA3CDCCB72174A0D418D,14
45855,36974,Pamela Cohen,9170,2023-11-06 15:32:36 UTC,Socks & Hosiery,Anne Klein Women's 2 Pack Dot Slipper Socks,Anne Klein,9.9899997711181641,Women,F5BF2F80E0924A366859E958C6507EA9,33
90815,72701,Brian Butler,25283,2023-11-06 15:11:27 UTC,Socks,Polo Men's Big Polo Player Ped - 3 Pack,Polo Ralph Lauren,16,Men,7EB0E9AAB7876F4B801E76DA5084759B,16
91857,73525,David Mills,17220,2023-11-06 15:01:04 UTC,Fashion Hoodies & Sweatshirts,Tavik Men's Arctic Heavy Fleece Zip Hoodie,TAVIK,79.989997863769531,Men,E376D5D818F7665946B0A88C7632E311,22
81380,65177,Craig Taylor,25400,2023-11-06 14:53:56 UTC,Underwear,Hanes Men's 4-Pack Classics Comfort Soft Waistband  Knit Boxer Underwear,Hanes,36,Men,C24C77136C211F79D0D2CDFC6662AF2E,19
124665,99807,Jennifer Williams,13006,2023-11-06 14:52:12 UTC,Swim,Bloom's Outlet Sexy String Lace Trim Halter Top & Scrunch Butt Bottom Bikini Swimwear BN83OR One Size Orange,Bloom's Outlet,19.989999771118164,Women,03056AA23AA837B508C6B305AEBE1E3E,17
19163,15492,Jasmin Franco,195,2023-11-06 14:50:38 UTC,Tops & Tees,Hot Chillys Women's Peach Skins Solid Crewneck Top,Hot Chillys,40,Women,0336DCBAB05B9D5AD24F4333C7658A0E,31
36486,29430,Michael Ortega,26531,2023-11-06 14:26:22 UTC,Sleep & Lounge,Dockers Men's Flannel Robe,Dockers,28,Men,E4ADED2E2C92B168BFAF4B509A62BE56,17
12370,10043,Jessica Edwards,10235,2023-11-06 14:15:14 UTC,Sleep & Lounge,World's Softest Cozy Hooded Short Robe,World's Softest,49.9900016784668,Women,D87D3902E1C4EFDC9D79E94C4921BB40,24
79359,63511,Bruce Lawrence,23924,2023-11-06 14:10:11 UTC,Outerwear & Coats,Quiksilver Men's Side Swipe Jacket,Quiksilver,120,Men,D8F8CD1F80E55B18AD115E0263C5989B,20
81014,64869,Tammy Estes,11450,2023-11-06 14:06:49 UTC,Intimates,Cosi Italian Half Slip with Exclusive Lace Cling Free # HW306,Cosi,39,Women,40210A8B585BEB1DF047A786B7516BB9,15
99526,79715,Victoria Lee,2741,2023-11-06 13:38:20 UTC,Active,Champion Wms Absolute Workout Bermuda Short,Champion,36,Women,CDCB2F5C7B071143529EF7F2705DFBC4,19
49570,39875,Jessica Miller,9048,2023-11-06 12:29:21 UTC,Socks & Hosiery,Capelli New York Ladies Tall Rain Boot Liner With Stripe Cuff,Capelli New York,11.949999809265137,Women,319A67432F51ED53938542B809320DD2,9
4821,3890,Brenda Cooper,2754,2023-11-06 12:22:36 UTC,Active,Tri-Mountain Women's 1/4 Zip Fleece Pullover. 7110,Tri-Mountain,36.9900016784668,Women,044A23CADB567653EB51D4EB40ACAA88,25
36486,29430,Michael Ortega,18639,2023-11-06 12:20:51 UTC,Active,Dockers Men's 6-Pack Athletic Quarter Socks,Dockers,18,Men,D58046673CAB7FE068E4A84318BCA447,25
48704,39177,Bradley Webb,17564,2023-11-06 12:09:48 UTC,Fashion Hoodies & Sweatshirts,TapouT Men's Top Contender Hoodie,TapouT,56,Men,8E200FC779D0A8E7EABA42E877F0A5C0,31
102328,81943,Cynthia Curtis,2620,2023-11-06 11:57:50 UTC,Active,Beyond Yoga Women's Long Curve Jacket,Beyond Yoga,124,Women,8BD39EAE38511DAAD6152E84545E504D,13
105259,84249,David Sullivan,20972,2023-11-06 11:54:40 UTC,Jeans,Wrangler Men's Wrancher Dress Jean,Wrangler,40.400001525878906,Men,96AA5B781E408406E6B3FEDA135CF1A8,43
106086,84891,Adam Thompson,21738,2023-11-06 11:40:33 UTC,Pants,Levi's Men's 508 Regular Tapered Rinsed Corduroy Pant,Levi's,53,Men,C66B42FCD7E375B493D04B7DF19B06FF,32
16715,13568,Monique Thomas,2002,2023-11-06 11:26:38 UTC,Fashion Hoodies & Sweatshirts,neff Juniors Lucky,NEFF,69.949996948242188,Women,4BA29B9F9E5732ED33761840F4BA6C53,18
4821,3890,Brenda Cooper,902,2023-11-06 11:20:08 UTC,Sweaters,DKNYC Women's Sequin Long Sleeve Pullover,DKNYC,99,Women,B6A1085A27AB7BFF7550F8A3BD017DF8,15
77811,62290,Jill Daniel,1359,2023-11-06 11:00:46 UTC,Sweaters,Lilla P Women's Long Sleeve Ruffle Cardigan Sweater,Lilla P,188,Women,8D3369C4C086F236FABF61D614A32818,24
24822,20064,Connie Wood,2254,2023-11-06 10:48:25 UTC,Fashion Hoodies & Sweatshirts,District Threads Juniors Vintage French Terry Full-Zip Hoodie-L (Maritime Blue),District Threads,41.389999389648438,Women,38651C4450F87348FCBE1F992746A954,14
65442,52445,Shannon Palmer,6384,2023-11-06 10:40:42 UTC,Shorts,True Religion Women's Bobby Short,True Religion,38.430000305175774,Women,9A1335EF5FFEBB0DE9D089C4182E4868,10
87526,70065,Kyle Williamson,19705,2023-11-06 10:31:18 UTC,Sweaters,Mens Quarter Zip Neckline Sweater,LabelShopper,14.989999771118164,Men,84E17D99A1E885B374D0CB2E25D7AA4B,32
65354,52377,Katherine Santos,4094,2023-11-06 10:27:45 UTC,Jumpsuits & Rompers,Allegra K Women Strapless Drawstring Waist Velvet Jumpsuit Light Gray XS,Allegra K,17.360000610351562,Women,64C53A52CB3BD1A01C03A64DB985C0CC,12
53599,43101,Whitney Greene,9892,2023-11-06 10:14:54 UTC,Sleep & Lounge,Organic Cotton Piped Pajamas,Gaiam,78,Women,426BF156AC1BEDB84DFE5F44FA510961,10
90401,72375,Jeremy Brown,22471,2023-11-06 09:58:19 UTC,Pants,Corcini Men's Performance Flat Front Pant,Corcini,89.989997863769531,Men,990B1B9FEA9280D08DDA7A8969839DF0,23
104063,83309,Justin Curtis,26510,2023-11-06 09:48:54 UTC,Sleep & Lounge,Nautica Mens Sultan Stripe Woven Short,Nautica,17.989999771118164,Men,A56AAA84688618331D4B0E77756D6C0F,16
77262,61876,Dale Gallagher,26820,2023-11-06 09:08:41 UTC,Sleep & Lounge,State O Maine Big and Tall Plaid Microfleece Lounge Pant,KNOTHE CORP.,26.989999771118164,Men,1D9AA373BC6D83A320559B9B7261DB73,21
20558,16631,Mary Lynch,15026,2023-11-06 08:35:18 UTC,Maternity,Mermaid Maternity Lower Panel Board Shorts,Mermaid Maternity,52,Women,BFDBC88767EC7E391C7CEB9DD747F440,30
37055,29872,David Brown,16846,2023-11-06 08:29:54 UTC,Tops & Tees,Van Heusen Men's Wrinkle Free Shadow Shirt,Van Heusen,34.939998626708984,Men,2BED57B5E7DA7DB0BE5CD65A00BF6405,22
103329,82722,Daniel Smith,16254,2023-11-06 08:29:53 UTC,Tops & Tees,Carhartt Men's Long Sleeve Graphic Crewneck,Carhartt,47.700000762939446,Men,7464D29C8432F9D1590F037F0972DD0B,23
84118,67341,Daniel Salazar,22227,2023-11-06 08:29:07 UTC,Pants,Quiksilver Waterman Men's Traveler Pant,Quiksilver,69.5,Men,009A7A3A6B62CB84067CD1981B12F527,23
55517,44634,Denise Hanna,6943,2023-11-06 08:27:18 UTC,Shorts,[BLANKNYC] Women's Happy Trail Denim Shorts,[BLANKNYC],38.610000610351562,Women,6A783B626A6D892A132DC195E5504272,27
8212,6641,Laura Miller,3784,2023-11-06 07:52:51 UTC,Dresses,Skelapparel Gothic Lolita Black Belted Military Swing Dress,Skelapparel,63.950000762939446,Women,E16E74A63567ECB44ADE5C87002BB1D9,13
51726,41587,Sandra Cohen,1646,2023-11-06 07:39:13 UTC,Fashion Hoodies & Sweatshirts,Allegra K Lady Pink Long Sleeve Kangaroo Pocket Pullover Coat XS,Allegra K,13.510000228881836,Women,E4873AA9A05CC5ED839561D121516766,9
77262,61876,Dale Gallagher,24594,2023-11-06 07:28:46 UTC,Socks,Sock It To Me Ninjas Men's Sock,Sock It To Me,8.7299995422363281,Men,022823B8AA03CFFDB1189DA300C18B25,27
51726,41587,Sandra Cohen,4445,2023-11-06 07:11:12 UTC,Jeans,Wrangler Juniors' Q-Baby Tuff Buck Stretch Boot Cut Jean,Wrangler,54.9900016784668,Women,580796A888DF897B38097BD6C1FDAA96,21
66112,53002,John Gilmore,28581,2023-11-06 07:05:45 UTC,Accessories,Bundle Monster Mens Fashion Business Solid Woven Stripes Necktie Tie Mixed Set,Bundle Monster,12.989999771118164,Men,62C27B26606D99EC99BC79D5DE20F9D4,16
38105,30709,Brian Benjamin,23206,2023-11-06 06:48:33 UTC,Shorts,Island Fleece Shorts,Orvis,49,Men,6802AC2B9AEA82A7D56AF8B899BEFEA9,28
116491,93176,Kristin Reynolds,7406,2023-11-06 06:37:17 UTC,Skirts,Tracy Reese Women's Slim Skirt,Tracy Reese,85.239997863769531,Women,8252831B9FCE7A49421E622C14CE0F65,15
44560,35907,Dawn Young,7448,2023-11-06 06:35:13 UTC,Skirts,(2384) Fishtail Flute Skirt with Free Skinny Belt Beige,Ice,24.989999771118164,Women,987B75E2727AE55289ABD70D3F5864E6,16
69453,55742,Alicia Stephens,1283,2023-11-06 05:27:53 UTC,Sweaters,Black Ladies Cowl Neck Draped Sweater Dolman Sleeves,FineBrandShop,14.899999618530272,Women,018B59CE1FD616D874AFAD0F44BA338D,32
119513,95638,Jeffrey Young,22879,2023-11-06 05:00:30 UTC,Shorts,Perry Ellis Men's Twill Clam Digger Short,Perry Ellis,55.650001525878906,Men,92A9A751B5A531B7BA815907CD444ADC,26
23105,18705,Mark Pierce,20185,2023-11-06 04:39:41 UTC,Suits & Sport Coats,Scotch & Soda Men's Tweed Blazer,Scotch & Soda,250,Men,75F83581DBE3440AEA46539676D70EFE,23
52192,41970,Adrienne Rodgers,11901,2023-11-06 04:11:41 UTC,Intimates,Bslingerie Womens Faux Leather Boned Zip Up Corset with Metal chain,Bslingerie,22.989999771118164,Women,108F6A48835ED848B3EC66C2D0AFD568,17
117295,93850,David Andrade,20037,2023-11-06 04:05:35 UTC,Suits & Sport Coats,Haggar Men's Tic Lambswool Two Button Center Vent Sport Coat,Haggar,129.99000549316406,Men,40EAE2780E80243BF0324B4557EE2FD8,15
879,723,Stanley Jones,24747,2023-11-06 04:05:23 UTC,Socks,Diamond Supply Co HI OG 2 Stripe Socks 3pk - Men's,Diamond Chain,31.989999771118164,Men,5833F44355C400AD3EFD00141ECCA9A7,33
30208,24338,Mary Cooper,15049,2023-11-06 03:57:56 UTC,Maternity,Motherhood Maternity: Long Sleeve Velour Hooded Maternity Jacket,Motherhood Maternity,29.979999542236328,Women,71E8991CD0A67BCC371061AA0A95BF82,11
100374,80385,Sandra Hamilton,4642,2023-11-06 03:55:25 UTC,Jeans,Not Your Daughter's Jeans Women's Plus-Size Greta Trouser,Not Your Daughter's Jeans,75.5999984741211,Women,63C17D596F401ACB520EFE4A2A7A01EE,21
122002,97668,Andres West,28466,2023-11-06 03:28:32 UTC,Accessories,UR Men's Tech Leather Cashmere Glove,UR,45,Men,8E3460E10028FEE7CAD4702CAF594D18,18
59144,47490,Laura Beasley,6186,2023-11-06 02:51:40 UTC,Leggings,LeggingsQueen Fab Basic Leggings,LeggingsQueen,15.949999809265137,Women,FB3DEEA8BFF8902A6A092A4B532B4A68,36
116464,93150,Jacqueline Trevino,5165,2023-11-06 02:46:19 UTC,Pants & Capris,Green Tea Women's Sweat Pants,Green Tea,24.950000762939453,Women,9C22C0B51B3202246463E986C7E205DF,13
78289,62669,Bryan Becker,19623,2023-11-06 02:41:06 UTC,Sweaters,NEW ARRIVAL PERUVIAN ALPACA WOOL MENS SWEATER TURTLENECK STEEL WARM & SOFT,The Little Alpaca's House,33.9900016784668,Men,FF92DB1949E94A78040DBDA2D3074737,39
59144,47490,Laura Beasley,8583,2023-11-06 02:40:53 UTC,Outerwear & Coats,Calvin Klein Women's Lux Patent Trim Coat,Calvin Klein,125,Women,EC04E8EBBA7E132043E5B4832E54F070,23
6887,5512,Amy Jordan,6228,2023-11-06 02:00:30 UTC,Leggings,Bordeaux Women's Solid Legging,Bordeaux,48.400001525878906,Women,F4E3CE3E7B581FF32E40968298BA013D,16
916,756,Christopher Lyons,28241,2023-11-06 01:44:19 UTC,Swim,Joe Snyder Cheek Trunk Light Blue,Joe Snyder,27,Men,C82D64A97A01AC0869FCB90CD22B96C0,11
73033,58543,Kenneth Orozco,24732,2023-11-06 01:40:23 UTC,Socks,35 Degree Below Thermal Winter Socks Large Gray,35 Degree Below,16.059999465942383,Men,AD0578A527187DE255AB445A7E7FDE0C,18
80459,64419,Kathryn Patterson,9365,2023-11-06 01:27:05 UTC,Socks & Hosiery,Ames Walker Style 112  Women's Microfiber Support Socks 15-20 - Available in Various Sizes and Colors,Ames,12.989999771118164,Women,9E1BF34472174EADEC17FC5E1CCAAFDB,31
35731,28788,Frederick Sims,25301,2023-11-06 01:16:54 UTC,Socks,Carhartt Men's Low Cut Work Sock,Carhartt,16.5,Men,030D985224C7B144B7D3F3E57E912ED8,16
92964,74407,Carlos Price,19390,2023-11-06 01:15:55 UTC,Sweaters,Mens Lambswool V Neck Argyle Sweater,Wool Overs,40,Men,9BCDF808BB0A2D6D454E46770885DA04,24
89810,71898,Christine Nguyen,7821,2023-11-06 00:47:18 UTC,Blazers & Jackets,Bailey 44 Women's Thurston Howell Iii Jacket,Bailey 44,247.5,Women,2D5D4CF93CCF992B3FE617B32B8296A3,11
83787,67064,Jose Landry,19988,2023-11-06 00:47:13 UTC,Suits & Sport Coats,Bertolini 2 Button Solid Black Men's Suit Wool and Silk Blends,Bertolini,184.94999694824216,Men,316698C075DBA7A2B09A5950060F73E5,21
123848,99141,Alexis Stevens,7641,2023-11-05 23:36:49 UTC,Blazers & Jackets,G by GUESS Soky Sequin Blazer,G by GUESS,79.5,Women,BC3EA21614E0FDC4359BDD4D3315313F,6
80032,64090,Bruce Harris,22409,2023-11-05 23:28:56 UTC,Pants,Ed Garments Men's Flat Front plain weave Formal pant. 2290,Ed Garments,42.9900016784668,Men,74633DC3AB2E714EEBA0BD6624B0799D,28
68557,55010,Ryan Sullivan,17271,2023-11-05 22:34:19 UTC,Fashion Hoodies & Sweatshirts,Calvin Klein Sportswear Men's Long Sleeve Ponte Track Jacket With Logo,Calvin Klein,75.620002746582031,Men,5CD8270FA6B6F7B7E7EE19AB22B8024A,20
30770,24801,Paula Morales,2366,2023-11-05 21:31:10 UTC,Fashion Hoodies & Sweatshirts,Mango Women's Studded Shoulders Sweatshirt - Savoy,MANGO,39.9900016784668,Women,D3B1FB02964AA64E257F9F26A31F72CF,18
11644,9450,Edwin Bonilla,26006,2023-11-05 18:54:58 UTC,Underwear,Indera - Mens Thermal Long John Pant 810DR  Grey 27466,INDERA THERMALS,13.800000190734863,Men,C414093EF0E52A9437267ACFCB481DBE,19
49134,39536,Seth Butler,25898,2023-11-05 17:25:26 UTC,Underwear,Essential Apparel Heavyweight Waffle Unionsuit,Essential Apparel,24.899999618530277,Men,FC2AB5E9A8DD35473C8DC453A62962F7,16
70374,56469,Sean Daniels,24255,2023-11-05 16:43:21 UTC,Outerwear & Coats,Bear Grylls Men's Freedom Jacket by Craghoppers,Bear Grylls,159.94999694824219,Men,87BE96790EA277C50F980CE4DF0B4412,26
46519,37506,Samantha Beasley,10978,2023-11-05 16:26:19 UTC,Intimates,Cosabella Women's Talco Low Rise Thong,Cosabella,23,Women,9F9D8EDFBD4BAAB2060A115BBDCEE1D6,23
23355,18871,Jesus Archer,27192,2023-11-05 16:21:49 UTC,Sleep & Lounge,Knothe - Mens Waffle Weave Robe Tan 29649,KNOTHE SPA,68,Men,3742C14E798D9B4F79773E8D97E2BCCD,13
23355,18871,Jesus Archer,21055,2023-11-05 16:05:55 UTC,Jeans,Lucky Jeans Classic Fit Jeans,Lucky Brand,49.9900016784668,Men,5B465C13FD8CAC3B9BAF4AF74BC0069A,18
57465,46207,Matthew Perez,21009,2023-11-05 15:47:11 UTC,Jeans,Cinch Western Denim Jeans Mens White Label Relaxed MB92834012,Cinch,74.989997863769531,Men,746D3A5820BF0745B12072C64BE03429,17
82106,65760,Kristina Oneill,11538,2023-11-05 15:37:22 UTC,Intimates,Classic Soft Pettipants Cullots 22,Illusion,12.989999771118164,Women,CF55A3F1C3E9436D5FEBCD736ED7FC43,14
50633,40709,Jessica Kennedy,14140,2023-11-05 15:31:57 UTC,Accessories,Striped Pashmina shawl wrap with sparkly glitter thread. Beautiful striped unique designs.,Pashminas4u,6.9899997711181641,Women,8DA31BAAF4D91041F5182B073699EC89,12
70520,56584,Hannah Wilkerson,4075,2023-11-05 15:12:35 UTC,Jumpsuits & Rompers,Jenni Junior's Rompers,Jenni,17.639999389648438,Women,E3B21256183CF7C2C7A66BE163579D37,11
76133,60992,Lisa Johnson,8412,2023-11-05 15:05:49 UTC,Outerwear & Coats,Larry Levine Women's Hooded Down Coat,Larry Levine,105.55999755859376,Women,831B342D8A83408E5960E9B0C5F31F0C,9
70520,56584,Hannah Wilkerson,4410,2023-11-05 14:44:09 UTC,Jeans,Levi's Women's 512 Skinny Jean,Levi's,39.9900016784668,Women,EA96EFC03B9A050D895110DB8C4AF057,17
80669,64590,Gina White,11158,2023-11-05 14:35:01 UTC,Intimates,SASSYBAX Armed and Dangerous Body Shaper,Sassybax,69,Women,B937958E1E97402D2DFC7002AD0552E4,11
78254,62640,Christopher Moore,24626,2023-11-05 14:15:38 UTC,Socks,UnderArmour Men's Grometric Performance Crew Socks,Under Armour,12.979999542236328,Men,CBFA5E2E4C9C4AAF2309E86E6726B274,17
41607,33535,Jonathan Campbell,18901,2023-11-05 13:57:39 UTC,Sweaters,Dockers Men's Exploded Argyle Crew Sweater,Dockers,25,Men,C3D175EEDCD7F04DF8FCDFC8D190CDF9,18
61972,49744,Laura Miller,11762,2023-11-05 13:56:00 UTC,Intimates,Affinitas intimates Linda Camisole White S,Affinitas Intimates,32,Women,360C19682E81F21D55846685C1701179,16
97855,78373,Mark Johnston,21374,2023-11-05 13:45:34 UTC,Jeans,Joe's Jeans Men's Straight Leg Jean,Joe's Jeans,169,Men,243098AFE85A1D30B6E02A9E0574331F,15
43294,34889,Brenda King,11190,2023-11-05 13:18:46 UTC,Intimates,Heavenly Shapewear Women's Molded Cup Lace Bodysuit,Heavenly Shapewear,25.200000762939453,Women,E81F1E4FE5B85BE7A6619D0B33427E01,12
